x,y,z
-0.033233,0.102485,0.188541
-0.030427,0.113121,0.181053
-0.028298,0.127085,0.175336
-0.025217,0.148547,0.16706
-0.021982,0.155204,0.158457
-0.019381,0.16115,0.151537
-0.017142,0.163055,0.145598
-0.01498,0.163799,0.139869
-0.01211,0.176598,0.132199
-0.009988,0.188129,0.126516
-0.007543,0.201433,0.119967
-0.006042,0.206079,0.115969
-0.004541,0.21291,0.111956
-0.003914,0.214282,0.110287
-0.003433,0.21474,0.10901
0.000396,0.234999,0.098758
0.001833,0.240791,0.094921
0.00236,0.241172,0.093525
0.002732,0.24065,0.092542
0.003104,0.240123,0.091561
0.001921,0.228391,0.09476
0.000342,0.21045,0.099042
0.000667,0.209954,0.098184
0.000822,0.208577,0.09778
0.001145,0.208075,0.09693
0.002322,0.21193,0.09379
0.00265,0.211409,0.092927
0.001758,0.204809,0.095323
0.002075,0.204296,0.094488
0.001507,0.199461,0.096018
0.001815,0.198951,0.095205
0.003019,0.202732,0.091997
0.003513,0.20306,0.090688
0.004554,0.205942,0.087915
0.00519,0.204842,0.086239
0.001974,0.188181,0.094846
0.002265,0.187665,0.094079
0.002555,0.187146,0.093314
0.004362,0.193348,0.088494
0.005999,0.198671,0.084131
0.006691,0.199777,0.082294
0.008936,0.207537,0.076305
0.010037,0.210259,0.073376
0.01187,0.21398,0.0685
0.013061,0.212871,0.065355
0.014605,0.217115,0.061241
0.016356,0.216012,0.056612
0.018656,0.214878,0.05053
0.020833,0.218942,0.044743
0.022843,0.218249,0.039426
0.026444,0.222783,0.029866
0.027584,0.218727,0.026873
0.025141,0.208878,0.033396
0.023444,0.199813,0.037938
0.027059,0.204004,0.028343
0.030017,-0.188109,0.028336
0.02882,-0.191388,0.031424
0.027407,-0.192356,0.035056
0.030058,-0.218248,0.028395
0.028671,-0.221521,0.031974
0.025967,-0.2263,0.038937
0.024224,-0.226231,0.043411
0.021435,-0.218225,0.050525
0.018012,-0.207758,0.059249
0.015717,-0.201223,0.065103
0.013136,-0.195263,0.071693
0.009607,-0.183743,0.080687
0.004357,-0.16698,0.094065
0.003672,-0.165863,0.095819
0.003146,-0.166878,0.097172
0.004331,-0.173153,0.094166
0.003783,-0.174183,0.095579
0.003305,-0.173861,0.096805
0.002626,-0.172697,0.098539
0.002353,-0.173193,0.099243
0.001482,-0.171169,0.101467
-0.000766,-0.163237,0.107193
-0.002596,-0.156943,0.111853
-0.003093,-0.157808,0.113134
-0.002765,-0.160788,0.112309
-0.003275,-0.161649,0.113621
-0.003787,-0.162498,0.114939
-0.002274,-0.17284,0.111114
-0.000718,-0.181941,0.107172
-0.001006,-0.182397,0.107913
-0.001294,-0.182849,0.108655
-0.00212,-0.18068,0.110762
-0.002406,-0.181119,0.111498
-0.002692,-0.181554,0.112235
-0.002281,-0.185503,0.111201
-0.000668,-0.195634,0.107119
0.000226,-0.202273,0.104862
-9.4e-05,-0.202739,0.105686
-0.000415,-0.203202,0.106512
-0.000737,-0.203661,0.107339
-0.001059,-0.204116,0.108168
-0.000887,-0.207247,0.107745
-0.001215,-0.2077,0.108589
-0.001057,-0.21084,0.108202
-0.001873,-0.208594,0.110282
-0.002362,-0.208134,0.111535
-0.002691,-0.208569,0.112382
-0.003334,-0.207191,0.114024
-0.004281,-0.203988,0.116437
-0.005535,-0.201168,0.11964
-0.007217,-0.195562,0.123924
-0.008265,-0.191361,0.126589
-0.00916,-0.190249,0.128882
-0.010321,-0.185078,0.131833
-0.01161,-0.181134,0.135118
-0.014259,-0.165721,0.14183
-0.015736,-0.159801,0.145589
-0.01744,-0.15196,0.149918
-0.019321,-0.144286,0.154702
-0.021534,-0.139026,0.160353
-0.023854,-0.140017,0.166311
-0.025923,-0.12499,0.171538
-0.028764,-0.112574,0.178761
-0.030317,-0.101249,0.182682
-0.030662,-0.114768,0.183644
-0.028566,-0.153408,0.178477
-0.027088,-0.179119,0.174826
-0.026144,-0.197971,0.172507
-0.025047,-0.231971,0.169879
-0.024216,-0.267063,0.16794
-0.026924,-0.284184,0.174983
-0.02767,-0.313571,0.177059
-0.029764,-0.347169,0.182619
-0.032456,-0.382647,0.189721
-0.036213,-0.367948,0.199283
-0.040392,-0.398961,0.210177
-0.067421,-2.23321,0.289641
-0.074498,-2.23234,0.307796
-0.084181,-2.18581,0.332389
-0.094367,-2.17588,0.358472
-0.10633,-2.22734,0.389456
-0.117437,-2.23951,0.418025
-0.130391,-2.20541,0.45108
-0.146772,-2.17737,0.492961
-0.164815,-2.24771,0.53965
-0.183765,-2.09646,0.587445
-0.205543,-2.20146,0.643908
-0.227598,-2.20203,0.700508
-0.253416,-2.16195,0.76654
-0.279446,-2.16167,0.833335
-0.310399,-2.16613,0.912792
-0.34494,-2.16167,1.0014
-0.38253,-2.17042,1.09791
-0.421319,-2.177,1.19749
-0.129044,-0.495421,0.438202
-0.142539,-0.46789,0.472682
-0.482999,-1.95019,1.35452
-0.154625,-0.492905,0.503834
-0.139192,-0.422958,0.463846
-0.153194,-0.41152,0.499713
-0.168886,-0.405672,0.53995
-0.186368,-0.406997,0.584818
-0.210398,-0.40763,0.646487
-0.295071,-0.598441,0.864821
-0.385808,-0.803429,1.0988
-0.391443,-0.719621,1.11279
-0.431067,-0.655979,1.21413
-0.476103,-0.660963,1.32972
-0.506745,-0.593977,1.40798
-0.500213,-0.52603,1.39085
-0.553997,-0.508883,1.52877
-0.612584,-0.512745,1.67914
-0.641991,-0.451994,1.75426
-0.634183,-0.400259,1.73394
-0.653339,-0.358664,1.78287
-0.652182,-0.319593,1.77969
-0.65249,-0.281663,1.78027
-0.652083,-0.251231,1.77906
-0.651118,-0.220799,1.77641
-0.65356,-0.191668,1.78252
-0.653377,-0.16919,1.78193
-0.652723,-0.146675,1.78013
-0.653554,-0.131993,1.78217
-0.654338,-0.117285,1.78411
-0.653265,-0.102248,1.78127
-0.653593,-0.087479,1.78203
-0.653512,-0.072661,1.78174
-0.655197,-0.058026,1.78598
-0.653846,-0.050502,1.78247
-0.653208,-0.043062,1.7808
-0.653284,-0.035682,1.78095
-0.653348,-0.0283,1.78108
-0.655216,-0.02098,1.78583
-0.655257,-0.013576,1.78589
-0.655287,-0.006172,1.78593
-0.6524,0.001227,1.77848
-0.652406,0.008597,1.77846
-0.6524,0.015966,1.7784
-0.652383,0.023335,1.77831
-0.655621,0.030868,1.78658
-0.65558,0.038275,1.78644
-0.655527,0.045682,1.78626
-0.652922,0.052869,1.77954
-0.643047,0.059281,1.75416
-0.640058,0.066216,1.74645
-0.639235,0.073347,1.7443
-0.637193,0.087498,1.73898
-0.636558,0.101803,1.73727
-0.636239,0.116153,1.73638
-0.636599,0.130652,1.73722
-0.636189,0.145001,1.73609
-0.639711,0.160401,1.74504
-0.654019,0.179137,1.78166
-0.655682,0.202104,1.7858
-0.65435,0.224169,1.78226
-0.650375,0.252646,1.7719
-0.655903,0.28528,1.78591
-0.654414,0.315039,1.78192
-0.654688,0.35353,1.78241
-0.654289,0.391969,1.78118
-0.653954,0.438642,1.78006
-0.655248,0.487179,1.78311
-0.655889,0.544195,1.78444
-0.638553,0.601099,1.73964
-0.642819,0.67175,1.7502
-0.578109,0.72351,1.58386
-0.51747,0.721955,1.42826
-0.497645,0.795465,1.37698
-0.497096,0.881351,1.3751
-0.496595,0.973111,1.37331
-0.498351,1.07705,1.37724
-0.495098,1.18763,1.36828
-0.443033,1.274,1.2342
-0.39727,1.2788,1.11674
-0.35447,1.27983,1.0069
-0.317236,1.27849,0.911362
-0.284451,1.27398,0.827255
-0.25552,1.28091,0.752977
-0.228885,1.27989,0.684631
-0.204047,1.1701,0.621498
-0.182009,1.16103,0.564996
-0.163406,1.25691,0.51673
-0.14623,1.18427,0.473054
-0.131216,1.16906,0.434608
-0.117848,1.19965,0.400136
-0.10329,1.21914,0.36267
-0.092672,1.15939,0.335753
-0.081787,1.16668,0.307778
-0.072426,1.16485,0.283767
-0.065028,1.25532,0.264286
-0.056487,1.21529,0.242587
-0.051961,1.01055,0.2321
-0.040086,0.099978,0.206643
-0.039135,0.086999,0.204275
-0.038978,0.098995,0.203807
-0.035134,0.109389,0.193884
-0.034233,0.095986,0.191647
-0.032371,0.108315,0.186801
-0.029119,0.121776,0.17838
-0.027184,0.136935,0.173332
-0.023999,0.150112,0.165085
-0.021585,0.15542,0.158862
-0.019412,0.159752,0.15326
-0.016625,0.161191,0.146102
-0.014918,0.166844,0.141689
-0.013289,0.173637,0.137472
-0.011613,0.178189,0.133146
-0.010184,0.185187,0.12944
-0.008008,0.196729,0.123793
-0.006819,0.201828,0.120713
-0.003988,0.216928,0.113366
-0.002749,0.221957,0.110159
-0.000139,0.23513,0.103388
0.000538,0.236466,0.101643
0.001374,0.238694,0.099487
0.002372,0.241809,0.096908
0.002756,0.241302,0.095927
0.003138,0.240791,0.094947
0.003741,0.23886,0.093411
0.002898,0.226614,0.095643
0.00194,0.216739,0.098156
0.001607,0.212708,0.099031
0.001774,0.211331,0.09861
0.00211,0.210832,0.097752
0.002444,0.21033,0.096896
0.002778,0.209824,0.096043
0.003111,0.209313,0.095191
0.002556,0.204449,0.096642
0.002165,0.20047,0.097666
0.002484,0.199967,0.096852
0.002752,0.197228,0.096179
0.003433,0.198437,0.094424
0.004491,0.201346,0.091694
0.005184,0.202524,0.089908
0.006965,0.206542,0.085317
0.007945,0.204849,0.08281
0.009184,0.206215,0.079624
0.013023,0.218373,0.069706
0.014724,0.221244,0.065325
0.016678,0.218747,0.060325
0.018565,0.219936,0.055475
0.021121,0.223428,0.048897
0.023196,0.222849,0.043575
0.025153,0.223696,0.038548
0.028864,0.228264,0.029
0.03053,0.208407,0.024835
0.031686,0.208171,0.02187
0.032846,0.207896,0.018895
0.031754,-0.187405,0.029318
0.028962,-0.18637,0.036261
0.030191,-0.210649,0.033334
0.030093,-0.231785,0.033691
0.027354,-0.228637,0.040492
0.024568,-0.223003,0.047395
0.021151,-0.214852,0.055857
0.017791,-0.206559,0.064173
0.011725,-0.186172,0.079162
0.009889,-0.181075,0.083705
0.007785,-0.176485,0.088917
0.006853,-0.174568,0.091226
0.005928,-0.172632,0.093518
0.005155,-0.172842,0.095441
0.003826,-0.169206,0.098731
0.004802,-0.174693,0.096332
0.003275,-0.170194,0.100106
0.002793,-0.169847,0.101304
0.002109,-0.168652,0.103001
0.001835,-0.169127,0.103686
0.001359,-0.168756,0.104869
-0.001118,-0.159915,0.110987
-0.002174,-0.15696,0.113598
-0.003021,-0.154833,0.115695
-0.002684,-0.157808,0.114873
-0.002354,-0.168945,0.114111
-0.002629,-0.169369,0.114796
-0.001022,-0.184186,0.110878
-0.001322,-0.184624,0.111625
-0.001088,-0.187703,0.11106
1.9e-05,-0.195206,0.108346
-0.000298,-0.195657,0.109138
-0.000443,-0.19699,0.109504
0.001131,-0.207218,0.105643
0.000794,-0.207681,0.106483
-0.000728,-0.201887,0.11024
-0.000553,-0.205014,0.10982
-0.001385,-0.202765,0.111879
-0.001714,-0.203199,0.112701
-0.001889,-0.206763,0.113156
-0.002385,-0.206286,0.114389
-0.002721,-0.206708,0.115225
-0.003529,-0.2044,0.117225
-0.004485,-0.201168,0.119588
-0.005599,-0.199217,0.122349
-0.006247,-0.199982,0.123966
-0.007612,-0.193925,0.127331
-0.009699,-0.185418,0.13248
-0.011586,-0.17559,0.137123
-0.015355,-0.159147,0.146414
-0.017116,-0.149163,0.150744
-0.018848,-0.14663,0.155042
-0.021032,-0.13808,0.160432
-0.023721,-0.131999,0.167091
-0.026131,-0.126561,0.173061
-0.028698,-0.108693,0.179354
-0.030298,-0.119875,0.183397
-0.029466,-0.137783,0.181421
-0.028364,-0.157589,0.178785
-0.027804,-0.174593,0.177482
-0.025628,-0.214203,0.17228
-0.024599,-0.237072,0.169841
-0.026625,-0.270137,0.17506
-0.02706,-0.304482,0.176327
-0.029841,-0.33021,0.183386
-0.032954,-0.370724,0.191353
-0.036574,-0.370971,0.200362
-0.040293,-0.400961,0.209782
-0.068015,-2.22322,0.288554
-0.075249,-2.22235,0.306552
-0.08531,-2.18382,0.331386
-0.095967,-2.18186,0.357899
-0.108406,-2.23731,0.389157
-0.12266,-2.22556,0.424571
-0.134987,-2.17249,0.454965
-0.150525,-2.19519,0.49376
-0.166959,-2.22698,0.534831
-0.184456,-2.10215,0.57771
-0.209587,-2.19657,0.640763
-0.234151,-2.21953,0.702025
-0.257746,-2.14846,0.760369
-0.286065,-2.16358,0.830931
-0.31763,-2.16613,0.909506
-0.349569,-2.16537,0.988995
-0.387563,-2.17091,1.08359
-0.43136,-2.1761,1.19262
-0.13247,-0.480364,0.439625
-0.485884,-1.9885,1.32732
-0.154327,-0.474783,0.493994
-0.146566,-0.426308,0.474417
-0.1613,-0.410759,0.511005
-0.177943,-0.412028,0.552435
-0.196914,-0.379243,0.599474
-0.223423,-0.423728,0.665689
-0.248781,-0.47772,0.729093
-0.361116,-0.727004,1.01002
-0.39772,-0.802432,1.10153
-0.400463,-0.719027,1.1079
-0.445576,-0.662715,1.21988
-0.491274,-0.666246,1.33364
-0.502096,-0.599498,1.36021
-0.50139,-0.539401,1.35814
-0.551641,-0.507098,1.48303
-0.609152,-0.511333,1.62619
-0.635304,-0.458047,1.69099
-0.636,-0.405972,1.69245
-0.671111,-0.359493,1.77959
-0.671391,-0.321079,1.78008
-0.673186,-0.283635,1.78434
-0.670937,-0.25226,1.77857
-0.671059,-0.222097,1.77872
-0.66991,-0.199171,1.77573
-0.67198,-0.1773,1.78077
-0.671348,-0.154686,1.77908
-0.673205,-0.132693,1.78358
-0.67364,-0.117837,1.78458
-0.669934,-0.102308,1.77528
-0.670271,-0.087531,1.77603
-0.670559,-0.072747,1.77667
-0.670685,-0.065353,1.77695
-0.669681,-0.057855,1.77441
-0.669783,-0.050472,1.77462
-0.670246,-0.043113,1.77573
-0.670323,-0.035724,1.77589
-0.674117,-0.028501,1.78529
-0.674543,-0.021079,1.78631
-0.674586,-0.01364,1.78638
-0.674616,-0.006201,1.78641
-0.674633,0.001239,1.78642
-0.674639,0.008678,1.78639
-0.673514,0.016089,1.78355
-0.673496,0.023515,1.78347
-0.673465,0.03094,1.78335
-0.671186,0.03823,1.77764
-0.66815,0.045413,1.77004
-0.656157,0.051774,1.74016
-0.64192,0.057642,1.70469
-0.641461,0.064657,1.70351
-0.640618,0.071617,1.70138
-0.637409,0.08527,1.69332
-0.631551,0.098344,1.67867
-0.630491,0.112065,1.67596
-0.636822,0.127327,1.69163
-0.637897,0.141661,1.69423
-0.639667,0.156248,1.69856
-0.665128,0.177663,1.76181
-0.670545,0.201631,1.77516
-0.672876,0.224956,1.78084
-0.67174,0.254725,1.77786
-0.673353,0.285777,1.7817
-0.672553,0.315954,1.77955
-0.671362,0.353734,1.77638
-0.671676,0.392646,1.77696
-0.673103,0.43274,1.78029
-0.672697,0.480053,1.77903
-0.673225,0.528781,1.78008
-0.670536,0.583669,1.77309
-0.636285,0.647357,1.68751
-0.654502,0.717748,1.73247
-0.585144,0.721991,1.55982
-0.523357,0.719428,1.40606
-0.495797,0.794425,1.33706
-0.497155,0.874846,1.34001
-0.496657,0.965435,1.33828
-0.49648,1.0637,1.33731
-0.492989,1.17207,1.32805
-0.442551,1.27309,1.20197
-0.395222,1.27308,1.08417
-0.355,1.27312,0.984067
-0.316516,1.28052,0.888245
-0.282688,1.27283,0.804093
-0.252377,1.27389,0.728646
-0.219227,1.19944,0.646538
-0.197168,1.1683,0.591804
-0.177249,1.16094,0.542268
-0.15593,1.23735,0.488797
-0.138474,1.15792,0.445779
-0.123009,1.16141,0.407269
-0.108355,1.24709,0.370337
-0.096492,1.17365,0.341205
-0.086452,1.16467,0.316266
-0.076746,1.16007,0.292134
-0.068158,1.19681,0.270563
-0.061226,1.24585,0.253045
-0.050634,0.798532,0.229082
-0.040256,0.098956,0.207007
-0.039948,0.085972,0.206309
-0.038659,0.094991,0.203053
-0.037416,0.105896,0.199901
-0.033404,0.102846,0.189932
-0.02982,0.115295,0.180946
-0.027043,0.13305,0.173938
-0.023668,0.150296,0.165445
-0.02114,0.151395,0.159148
-0.018973,0.159991,0.153708
-0.016899,0.160127,0.148547
-0.012992,0.174259,0.138746
-0.011295,0.181025,0.134487
-0.009697,0.186804,0.130477
-0.008518,0.191967,0.127516
-0.007028,0.198939,0.123769
-0.005663,0.204964,0.12034
-0.003677,0.214613,0.115345
-0.001507,0.225131,0.109889
0.000698,0.235601,0.104345
0.001391,0.236945,0.102613
0.002713,0.241902,0.099295
0.003265,0.24231,0.097919
0.00366,0.241809,0.09694
0.004053,0.241302,0.095962
0.004675,0.239379,0.094425
0.005339,0.235138,0.092796
0.004537,0.228391,0.094828
0.003219,0.212211,0.098195
0.002859,0.208197,0.099113
0.003198,0.207701,0.098271
0.003537,0.207201,0.097432
0.00494,0.209669,0.093926
0.005642,0.200489,0.092227
0.006875,0.201985,0.089151
0.007789,0.203992,0.086866
0.00865,0.203727,0.084723
0.010176,0.208221,0.080901
0.012266,0.212921,0.075675
0.015568,0.220232,0.067418
0.01862,0.230359,0.059767
0.020753,0.230064,0.05446
0.022835,0.227296,0.049292
0.024836,0.228284,0.044308
0.028143,0.231543,0.036058
0.026684,0.224472,0.039728
0.028478,0.224463,0.035262
0.029917,0.225179,0.031678
0.031254,0.223489,0.028359
0.032679,0.216216,0.024851
0.037929,0.218187,0.011775
0.038639,0.216369,0.010017
0.032132,-0.183178,0.033596
0.034121,-0.194972,0.028854
0.032673,-0.194451,0.032347
0.030387,-0.193208,0.03786
0.033786,-0.213589,0.02976
0.032105,-0.216089,0.033832
0.033971,-0.227714,0.029386
0.031483,-0.227859,0.035395
0.029294,-0.224729,0.040665
0.027366,-0.222308,0.045307
0.024994,-0.218225,0.051013
0.022655,-0.21405,0.056641
0.019665,-0.207366,0.063825
0.017284,-0.200742,0.06954
0.014027,-0.190819,0.077353
0.011698,-0.184085,0.082942
0.007552,-0.172109,0.092892
0.006607,-0.170166,0.095164
0.00782,-0.181348,0.092292
0.005233,-0.176204,0.098512
0.00119,-0.161555,0.108199
-0.000735,-0.155256,0.112813
-0.000993,-0.155685,0.11344
-0.001253,-0.156111,0.114069
-0.001513,-0.156535,0.114699
-0.001774,-0.156955,0.115332
-0.002035,-0.157373,0.115966
-0.001773,-0.161638,0.115354
-0.002433,-0.160331,0.116942
-0.001235,-0.168945,0.114092
-0.00056,-0.173711,0.112488
-0.00085,-0.174142,0.11319
-0.000387,-0.178061,0.112092
-0.000497,-0.179369,0.112365
-0.000981,-0.178923,0.113532
-0.001279,-0.179349,0.114255
-0.001516,-0.181957,0.11484
0.000191,-0.194328,0.110781
-0.000133,-0.194767,0.111566
0.000418,-0.199659,0.110262
-0.000435,-0.19742,0.112311
-0.000765,-0.197852,0.113108
-0.001095,-0.198279,0.113907
-0.000918,-0.201401,0.113497
-0.001086,-0.202728,0.11391
-0.001258,-0.204054,0.114332
-0.001763,-0.203572,0.115548
-0.002102,-0.203988,0.11637
-0.002442,-0.2044,0.117193
-0.002783,-0.204809,0.118019
-0.003124,-0.205213,0.118845
-0.003467,-0.205614,0.119674
-0.005231,-0.199982,0.123905
-0.00605,-0.199811,0.125881
-0.007752,-0.194073,0.129961
-0.011295,-0.176216,0.138424
-0.0133,-0.169673,0.14323
-0.014825,-0.163693,0.146883
-0.018451,-0.142643,0.155529
-0.021129,-0.134497,0.161953
-0.023278,-0.137316,0.167157
-0.025734,-0.125595,0.173025
-0.028818,-0.111097,0.180397
-0.029613,-0.12991,0.182416
-0.028123,-0.158694,0.178968
-0.026194,-0.197422,0.174512
-0.024559,-0.22917,0.170729
-0.026095,-0.252984,0.174562
-0.027195,-0.289556,0.17741
-0.029593,-0.325222,0.183388
-0.032232,-0.359668,0.189939
-0.035745,-0.370947,0.198481
-0.039485,-0.384982,0.207588
-0.065295,-2.24657,0.279642
-0.072796,-2.24578,0.297752
-0.082956,-2.19038,0.321997
-0.093926,-2.18854,0.348475
-0.106211,-2.23017,0.378358
-0.117519,-2.23152,0.405672
-0.130327,-2.17772,0.436319
-0.145395,-2.18394,0.472737
-0.162502,-2.22405,0.514255
-0.179088,-2.18568,0.554107
-0.200322,-2.1173,0.605024
-0.222415,-2.20509,0.658832
-0.246646,-2.21478,0.717395
-0.273219,-2.16719,0.781311
-0.301,-2.1681,0.848401
-0.333542,-2.16978,0.926991
-0.37022,-2.16526,1.01554
-0.408626,-2.16472,1.10828
-0.45058,-2.17569,1.20964
-0.135558,-0.489444,0.440125
-0.490628,-2.0802,1.30585
-0.49188,-1.85194,1.30768
-0.147936,-0.433411,0.469722
-0.163442,-0.411413,0.507049
-0.180079,-0.404495,0.547189
-0.200906,-0.421395,0.597568
-0.200346,-0.377912,0.59599
-0.229705,-0.423493,0.667123
-0.29,-0.552317,0.813394
-0.4035,-0.794765,1.08874
-0.412848,-0.711682,1.11087
-0.458733,-0.66686,1.22144
-0.505145,-0.662362,1.33349
-0.502126,-0.590918,1.32583
-0.503238,-0.527857,1.32818
-0.563028,-0.512056,1.47248
-0.632467,-0.511206,1.64015
-0.640903,-0.450624,1.66021
-0.635665,-0.402727,1.64731
-0.718779,-0.39306,1.84796
-0.730825,-0.350536,1.87682
-0.729514,-0.309104,1.87344
-0.729264,-0.276617,1.87267
-0.731064,-0.245057,1.87685
-0.726582,-0.21952,1.86589
-0.727666,-0.195958,1.86839
-0.728252,-0.172267,1.86968
-0.724525,-0.147669,1.86055
-0.724258,-0.131871,1.85982
-0.724701,-0.116226,1.86081
-0.72471,-0.100517,1.86075
-0.725048,-0.084865,1.86148
-0.717689,-0.068436,1.84363
-0.716664,-0.060589,1.84111
-0.715626,-0.052768,1.83856
-0.713428,-0.044895,1.83321
-0.71351,-0.0372,1.83337
-0.70593,-0.02917,1.81503
-0.699483,-0.021351,1.79942
-0.699526,-0.013816,1.79948
-0.699557,-0.006281,1.79952
-0.703018,0.001261,1.80784
-0.705702,0.008872,1.81428
-0.718321,0.016789,1.84471
-0.718301,0.024537,1.84462
-0.718268,0.032286,1.8445
-0.716692,0.039943,1.84065
-0.714338,0.047511,1.83493
-0.643431,0.056324,1.66366
-0.637609,0.062618,1.64957
-0.635982,0.069267,1.6456
-0.6369,0.083041,1.64775
-0.635479,0.09649,1.64425
-0.634395,0.109951,1.64156
-0.634031,0.123526,1.64061
-0.634383,0.137268,1.64139
-0.636594,0.151516,1.64665
-0.646369,0.16798,1.67017
-0.708119,0.192767,1.81915
-0.732187,0.215704,1.87715
-0.734128,0.240443,1.88171
-0.73556,0.265205,1.88504
-0.736387,0.298054,1.88686
-0.735856,0.330518,1.88541
-0.738484,0.36478,1.89158
-0.736842,0.405416,1.8874
-0.736714,0.447222,1.88687
-0.737996,0.49898,1.8897
-0.736883,0.54976,1.88674
-0.735686,0.60991,1.88354
-0.659932,0.591161,1.70071
-0.633311,0.651573,1.63611
-0.651121,0.720738,1.67876
-0.581642,0.722418,1.51097
-0.521066,0.726912,1.36468
-0.497848,0.800333,1.30823
-0.497851,0.885963,1.30778
-0.494408,0.979148,1.29898
-0.496197,1.0827,1.30276
-0.497537,1.20534,1.30536
-0.446692,1.27628,1.18221
-0.401529,1.2748,1.07316
-0.360093,1.27343,0.973106
-0.323756,1.28139,0.885321
-0.290774,1.28263,0.805672
-0.259861,1.27141,0.731082
-0.229341,1.22053,0.657649
-0.204886,1.17962,0.598811
-0.183526,1.16695,0.547297
-0.165082,1.17297,0.502728
-0.145587,1.18795,0.455575
-0.130708,1.15746,0.419806
-0.117282,1.19651,0.387181
-0.104499,1.22483,0.356165
-0.093338,1.16397,0.329531
-0.083577,1.16569,0.305952
-0.073512,1.15687,0.281694
-0.065686,1.24334,0.262345
-0.054771,1.06937,0.236896
-0.040342,0.115948,0.207037
-0.039986,0.101967,0.206251
-0.039598,0.079982,0.205428
-0.039563,0.091987,0.205282
-0.038436,0.10699,0.202483
-0.036392,0.095761,0.197606
-0.032389,0.105596,0.187888
-0.029131,0.121271,0.179937
-0.025794,0.133579,0.171815
-0.023043,0.148187,0.165097
-0.020726,0.149491,0.159494
-0.018619,0.155026,0.154377
-0.016673,0.158511,0.14966
-0.014523,0.167064,0.144424
-0.012424,0.174565,0.139316
-0.010855,0.182601,0.135486
-0.009259,0.190604,0.13159
-0.007597,0.196369,0.127547
-0.005048,0.20981,0.121321
-0.004249,0.212174,0.119378
-0.00329,0.215441,0.117045
-0.001098,0.226009,0.111697
-0.000412,0.227399,0.110033
0.00246,0.241537,0.103025
0.002864,0.241059,0.102053
0.003425,0.241485,0.100694
0.00447,0.24462,0.098155
0.005203,0.245927,0.096379
0.006189,0.245804,0.093999
0.00701,0.244758,0.092022
0.005895,0.236177,0.094758
0.006843,0.223658,0.092534
0.004862,0.211711,0.097381
0.004028,0.199229,0.09946
0.005643,0.202564,0.095542
0.007322,0.208096,0.09146
0.008055,0.209286,0.089683
0.00895,0.209057,0.087523
0.010244,0.210508,0.084391
0.011703,0.210489,0.080868
0.016069,0.222142,0.070264
0.0179,0.227361,0.065816
0.021126,0.23133,0.058004
0.023587,0.225596,0.052093
0.026081,0.228233,0.046055
0.028225,0.231508,0.04086
0.030386,0.228389,0.03566
0.031924,0.221251,0.031982
0.034642,0.2257,0.025397
0.03577,0.223154,0.022685
0.034338,0.213143,0.026196
0.036487,0.21748,0.020984
0.038765,0.220148,0.015469
0.040022,0.219817,0.012435
0.040915,0.220361,0.010277
0.042445,0.220682,0.006581
0.033652,-0.182473,0.034567
0.035634,-0.195797,0.029977
0.033151,-0.197665,0.035823
0.031609,-0.198549,0.039449
0.033961,-0.210649,0.033983
0.031756,-0.227086,0.039251
0.029535,-0.223891,0.044455
0.02734,-0.220614,0.049595
0.024335,-0.216353,0.056637
0.019775,-0.206247,0.067303
0.014851,-0.190601,0.078796
0.012935,-0.185472,0.083272
0.011489,-0.181944,0.086652
0.009832,-0.177565,0.090524
0.008002,-0.180723,0.094842
0.005763,-0.173686,0.100068
0.004958,-0.173819,0.101961
0.002349,-0.164992,0.108048
0.002067,-0.165444,0.108712
-0.000496,-0.156535,0.11469
-0.000763,-0.156955,0.115319
-0.00103,-0.157373,0.115951
0.000934,-0.16722,0.111384
0.001253,-0.170236,0.110649
0.000963,-0.170675,0.111334
0.000774,-0.173277,0.111791
8.7e-05,-0.171974,0.113399
-0.000594,-0.170659,0.114994
-0.001656,-0.167587,0.117474
-0.001942,-0.167994,0.118148
-0.002418,-0.167521,0.119265
-0.002704,-0.16792,0.119938
-0.001304,-0.181906,0.116719
-0.00035,-0.188542,0.11451
-0.000671,-0.188963,0.115268
-0.000994,-0.18938,0.116028
-0.000436,-0.194271,0.114743
-7e-05,-0.198279,0.113902
0.000111,-0.201401,0.113493
-0.000232,-0.201827,0.114302
-6.7e-05,-0.204957,0.113929
-0.000417,-0.205381,0.114754
-0.001268,-0.203081,0.116742
-0.002441,-0.19895,0.119478
-0.00278,-0.199347,0.120278
-0.00312,-0.199741,0.12108
-0.003515,-0.204569,0.122031
-0.004176,-0.203116,0.123577
-0.004986,-0.200732,0.125468
-0.006092,-0.196488,0.128048
-0.00673,-0.194997,0.129539
-0.00841,-0.187014,0.133447
-0.010075,-0.18117,0.137329
-0.011267,-0.178063,0.140116
-0.012716,-0.173047,0.143496
-0.014536,-0.163025,0.147722
-0.016732,-0.150151,0.152817
-0.018984,-0.138389,0.158049
-0.020892,-0.14424,0.162563
-0.0231,-0.134435,0.167703
-0.025629,-0.128931,0.173619
-0.029342,-0.107512,0.182236
-0.02915,-0.137995,0.181941
-0.028327,-0.153879,0.180088
-0.025431,-0.202358,0.173529
-0.024656,-0.22636,0.17183
-0.026676,-0.259343,0.176746
-0.027809,-0.288802,0.179559
-0.030425,-0.322411,0.18588
-0.031366,-0.357599,0.188271
-0.035013,-0.359919,0.196853
